movie_id,title,release_date,release_year,overview,tagline,keywords,rating,vote_count,popularity,budget,runtime,genres,production_companies,ethical_values,emotional_theme,ethical_values_clean,emotional_theme_clean
506640,Shopkins: Wild,17-04-2018,2018.0,"Find your Wild Style and come on a totally Pawesome adventure to Pawville to meet the Shoppets. When famous movie stars, Scarletta Gateau and Rubie Blaze recruit the Shopville gang to save the Shoppets, they journey through the jungle and find the amazing world of Pawville. But Pawville and the Shoppets definitely don't need saving and suddenly nothing Scarletta says is as it seems. What's going on? Can the Shopkins, Shoppies and Shoppets rally together to solve the mystery? Find your tribe and get ready for a Wild adventure like no other.",,,7.8,23,0.8982,0,75.0,Animation,,"friendship, courage, empathy","high-energy, pure fun","['friendship', 'courage', 'empathy']","['highenergy', 'pure fun']"
26728,Garfield's Fun Fest,30-08-2008,2008.0,"Garfield's 29-year winning streak in the annual Fun Fest talent competition is threatened by a dashing new entrant, Ramone, who possesses great charm. Concerned about losing his touch, Garfield goes on a quest to seek Freddy Frog's mythical pond, where it is said that anyone who drinks from it is certain to be funny.","When the Competition gets Tough, Garfield gets Funnier in His Brand-New Movie!","cat, based on comic, computer animation, dog",4.9,52,0.8952,0,79.0,"Family, Comedy, Adventure, Animation","Paws, Davis Entertainment, Animation Picture Company, 20th Century Fox Home Entertainment, Digiart Productions","friendship, perseverance, self-acceptance","pure fun, bittersweet","['friendship', 'perseverance', 'selfacceptance']","['pure fun', 'bittersweet']"
864388,Mickey's Tale of Two Witches,07-10-2021,2021.0,"On Halloween, Mickey tells a tale of two witches-in-training, Minnie and Daisy, who must pass four tests to graduate from the With Academy in Happy Haunt Hills.",,halloween,7.0,123,0.8945,0,46.0,"Animation, TV Movie, Family",Disney Television Animation,"friendship, perseverance, courage","- pure fun
- family bonding","['friendship', 'perseverance', 'courage']","['pure fun', 'family bonding']"
245685,Postman Pat: The Movie,23-05-2014,2014.0,"Like always, Postman Pat is happily going about his duty delivering letters and parcels around the fictional town of Greendale. One day, auditions for the TV talent show, ""You're the One"", are held in Greendale, which Pat manages to pass. With Pat required to be away from Greendale whilst participating in the contest, various Patbot 3000 robots are deployed to take Pat's postal duties. This soon turns out to be an evil plot to take over the world, which Pat must now stop.",,,4.9,52,0.8857,0,88.0,"Family, Comedy, Animation","DreamWorks Classics, Timeless Films, Icon Productions","courage, friendship, justice","high-energy, heroic quest","['courage', 'friendship', 'justice']","['highenergy', 'heroic quest']"
1054972,Rock Dog 3: Battle the Beat,02-02-2023,2023.0,"After touring the world, Bodi takes some time off and returns to his village. When he learns that the girl group, K-9, doesn't know who rock legend Angus Scattergood is, he is compelled to join the musical competition show, “Battle the Beat,” to inspire a new generation of rock stars. But after joining the show, Bodi quickly realizes he has bitten off more than he can chew when he becomes an overnight TV personality sensation.",Bodi's going to be one of the big dogs!,"rock 'n' roll, competition, computer animation, dog, mastiff, music",6.0,29,0.8821,0,90.0,"Animation, Adventure, Comedy","Splash Entertainment, Huayi Brothers Pictures, HB Wink Animation, Lionsgate","courage, perseverance, friendship","- high-energy
- pure fun","['courage', 'perseverance', 'friendship']","['highenergy', 'pure fun']"
1275261,Rebellious,25-10-2024,2024.0,"In this modern twist on a classic fairy tale, a headstrong princess is stolen by an evil sorcerer, and her scholarly fiancé must use his wits in an epic quest to find her while she boldly challenges her captors and plots a daring escape.",Mission: royal rescue.,"fireworks, feminism, based on fairy tale",6.7,5,0.8813,0,94.0,"Animation, Comedy, Family, Fantasy, Adventure","Creation Entertainment Media, Magic Frame Animation","courage, freedom, justice","- high-energy
- heroic quest","['courage', 'freedom', 'justice']","['highenergy', 'heroic quest']"
54491,The Trumpet of the Swan,11-05-2001,2001.0,"The adventures of a young Trumpeter swan who cannot speak. With the help of a human boy and the love of his family and friends, Louie discovers his own unique talents which help him find his place in the world.",Sometimes being different helps you to find your voice!,"trumpet, swan",5.492,66,0.8791,0,75.0,"Family, Animation","TriStar Pictures, NEST Family Entertainment, Crest Animation","family, friendship, perseverance","- heartwarming
- family bonding","['family', 'friendship', 'perseverance']","['heartwarming', 'family bonding']"
14885,Pooh's Heffalump Halloween Movie,13-09-2005,2005.0,"It's Halloween in the 100 Acre Wood, and Roo's best new friend, Lumpy, is looking forward to his first time trick-or-treating. That is, until Tigger warns them about the scary Gobloon, who'll turn them into jack-o'-lanterns if he catches them. But if Roo and Lumpy turn the tables on the Gobloon, they get to make a wish! Lumpy and Roo decide to be ""brave together, brave forever"" and catch the Gobloon so they can make their wishes come true.",Celebrate Lumpy's First Halloween.,"cartoon, halloween",6.819,91,0.879,0,67.0,"Animation, Family","Disney Television Animation, DisneyToon Studios, Walt Disney Home Video","courage, friendship","- heartwarming
- family bonding","['courage', 'friendship']","['heartwarming', 'family bonding']"
778814,Daisy Quokka: World's Scariest Animal,04-02-2021,2021.0,"When an unbearably adorable, eternally optimistic Quokka named Daisy wants to achieve the impossible – to win the annual ‘World’s Scariest Animal’ championship, she enlists the guidance of a washed-up, former champion, a grouchy Saltwater Crocodile, to help her achieve her dreams and prove that champions can come in all sizes.",Tales from Sanctuary City,"competition, animals, quokka",6.5,75,0.8739,0,88.0,"Animation, Comedy, Family","Odin's Eye Animation, Like A Photon Creative, Particular Crowd, Universal Pictures (Australasia), Pony Up Picture Studios","perseverance, friendship","dream-driven, pure fun","['perseverance', 'friendship']","['dreamdriven', 'pure fun']"
152795,The Congress,03-07-2013,2013.0,"An aging, out-of-work actress accepts one last job, though the consequences of her decision affect her in ways she didn't consider.",,2030s,6.388,543,0.8738,0,122.0,"Drama, Science Fiction, Animation","Entre Chien et Loup, Opus Film, Paul Thiltges Distributions, Liverpool, Pandora Film, France 2 Cinéma, Śląski Fundusz Filmowy, Canal+","resilience, responsibility, self-acceptance","bittersweet, dream-driven","['resilience', 'responsibility', 'selfacceptance']","['bittersweet', 'dreamdriven']"
917116,Arendelle Castle Yule Log: Cut Paper Edition,17-12-2021,2021.0,"Hand-crafted from paper art by Brittney Lee, Walt Disney Animation Studios’ acclaimed visual development artist on “Frozen” and “Frozen 2,” this warm and inviting hearthside scene sets a festive holiday mood. Stylized cut-out paper flames combine with imaginative visual effects (including a touch of snow provided by Elsa) and silhouetted images of Anna, Elsa, Olaf, Kristoff, and Sven to add to your holiday fun and enjoyment.",,,1.0,1,0.8703,0,180.0,Animation,Walt Disney Animation Studios,"family, friendship, kindness","- heartwarming
- family bonding","['family', 'friendship', 'kindness']","['heartwarming', 'family bonding']"
282728,A Fairly Odd Summer,02-08-2014,2014.0,"Get ready for the oddest summer yet! Timmy Turner and his fairies are going on a summer vacation to Hawaii. But, unfortunately for Timmy, something tells us this won’t be a very relaxing holiday. With all the magic in Fairy World at stake and villains like Vicky , Foop and Crocker on his tail, there’s no way he’ll be able to enjoy himself…",,"hawaii, based on cartoon, summer vacation, live action and animation, fairies",5.692,78,0.87,5000000,66.0,"Fantasy, Comedy, Animation, Family, TV Movie","Pacific Bay Entertainment Canada, Pacific Bay Entertainment, Nickelodeon Productions","courage, friendship, justice","- high-energy
- pure fun","['courage', 'friendship', 'justice']","['highenergy', 'pure fun']"
217057,The Hero of Color City,03-10-2014,2014.0,An imaginative tale chronicling the adventures of a diverse band of crayons as they strive to protect not only their magical multihued homeland but the imagination of children everywhere from a terrifying monster.,Coming from a crayon box near you,"hero, monster, family, color, crayon, imagination",5.25,30,0.8683,0,77.0,Animation,Exodus Film Group,"courage, family, imagination","- heartwarming
- heroic quest","['courage', 'family', 'imagination']","['heartwarming', 'heroic quest']"
708352,The Academy of Magic,16-07-2020,2020.0,"Aura is gifted with magical abilities; she and her friends have many exciting adventures at the academy, but soon Aura learns that the school hatches many dark secrets that she must uncover. Will she be able to unveil the truth?",,"magic, based on movie",7.2,46,0.8671,12000000,89.0,"Family, Animation, Fantasy","Gold Valley Films, Gold Valley Films","friendship, courage, justice","dream-driven, heroic quest","['friendship', 'courage', 'justice']","['dreamdriven', 'heroic quest']"
48308,Stellaluna,01-01-2004,2004.0,"Based on the beloved children's book, this fun-filled animated feature follows a spirited young fruit bat who finds friendship, love and acceptance in the most unexpected places! Brimming with music, laughter, warmth and excitement, Stellaluna is sure to capture your heart. When the adorable fruit bat Stellaluna is separated from her mother, she is adopted by a family of birds, but soon finds that she just can't fit in. Her playmates like to sleep at night; she wants to fly. They whistle and sing; she doesn't even have a beak! But just when it seems like she'll always be an outsider, Stellaluna makes an amazing discovery. Now she'll learn to cherish the things that make her different from everyone else. And she'll see that an open mind and an open heart can lead to the greatest gifts of all.",Take flight with a heartwarming tale for the whole family!,,6.0,2,0.8663,0,41.0,"Animation, Family","Scholastic Productions, Tundra Productions","kindness, friendship, self-acceptance","heartwarming, family bonding","['kindness', 'friendship', 'selfacceptance']","['heartwarming', 'family bonding']"
18224,Bionicle 3: Web of Shadows,11-10-2005,2005.0,"The Toa Metru return to their glorious city of Metru Nui to finally accomplish their mission, only to find the city in ruins, overrun by the dreaded Visorak horde. Captured by their new enemy and transformed into hideous Toa Hordika, our heroes must find a figure out of myth to be cured of their mutations and fulfill their destiny before the beast within overtakes them.",The final battle for Metru Nui begins.,"hero, return, complicated",6.087,86,0.8601,0,75.0,"Action, Animation, Fantasy, Science Fiction","Nitrogen Studios Canada, Good Story Productions, Creative Capers Entertainment, LEGO, Miramax","courage, loyalty","heroic quest, bittersweet","['courage', 'loyalty']","['heroic quest', 'bittersweet']"
93399,Thomas & Friends: Hero of the Rails - The Movie,08-09-2009,2009.0,"One summer, Thomas comes across an old abandoned engine called Hiro. Desperately in need of repair, Hiro faces the Smelters Yard, so Thomas and his friends must work together to save poor Hiro from this fate.",The most heroic tale of the year!,,6.885,13,0.8597,0,61.0,"Family, Animation, Adventure","Nitrogen Studios Canada, HiT Entertainment","courage, friendship, perseverance","- heartwarming
- heroic quest","['courage', 'friendship', 'perseverance']","['heartwarming', 'heroic quest']"
882206,L.O.L. Surprise! The Movie,08-10-2021,2021.0,Dazzling doll sisters Queen Bee and Royal Bee make their first movie with help from their fashionable friends in this one-of-a-kind magical adventure.,,,6.8,136,0.8572,0,47.0,"Animation, Family",Pixel Zoo,"friendship, perseverance, self-acceptance","- pure fun
- family bonding","['friendship', 'perseverance', 'selfacceptance']","['pure fun', 'family bonding']"
24251,"I Want a Dog for Christmas, Charlie Brown",09-12-2003,2003.0,"Linus and Lucy's younger brother Rerun wants a dog for Christmas, and Snoopy's brother Spike may be the answer.",,"holiday, dog",5.9,55,0.8547,0,49.0,"Animation, Comedy, Family, TV Movie","Lee Mendelson Film Productions, Charles M. Schulz Creative Associates, United Media Productions","loyalty, family","- heartwarming
- family bonding","['loyalty', 'family']","['heartwarming', 'family bonding']"
265312,Americano,29-01-2016,2016.0,"Cuco, a mexican parrot, goes on an adventure from Mexico to Hollywood in order to get help from El Americano, a famous superhero from TV, against an evil band of birds trying to take control of his family’s beloved circus.",,,4.8,18,0.8463,4000000,97.0,"Animation, Family","Olmos Productions, Animex Producciones, Anáhuac Films","courage, family, loyalty","- high-energy
- heroic quest","['courage', 'family', 'loyalty']","['highenergy', 'heroic quest']"
537170,My Little Pony: Equestria Girls - Rollercoaster of Friendship,06-07-2018,2018.0,Rarity's friendship with Applejack is tested when Vignette Valencia hires her as her new designer for a theme park parade.,,"friendship, fashion designer, theme park, social media",8.158,92,0.8452,0,44.0,"Animation, Family, Music","Hasbro Studios, DHX Media","friendship, empathy, responsibility","- heartwarming
- pure fun","['friendship', 'empathy', 'responsibility']","['heartwarming', 'pure fun']"
185651,Sky Force,13-09-2012,2012.0,"The small plane Tinny dreams of becoming a hero, but in a friendly team of inveterate planes he does not get recognition. One day, despite the captain Ben's ban, he sets off to save people from fire, but his life gets in danger, and the captain saves him at the cost of his own life. Out of misery, guilt and fear to take off Tinny leaves the team and starts working at mine. But suddenly the raging fire makes him recollect past times and he rushes to the aid of his friends without fear.",,"rescue, friendship, airplane, heroism",4.6,10,0.8447,20000000,91.0,Animation,T-Films,"courage, friendship, loyalty","- heartwarming
- heroic quest","['courage', 'friendship', 'loyalty']","['heartwarming', 'heroic quest']"
557181,Peter Pan: The Quest for the Never Book,23-08-2018,2018.0,"The longest day of the year in Neverland has finally arrived. Festivities are being organized by the Red Skins and celebrations are underway. To get the best of the day filled with fun and folly, the traditional Pichipock games have been organized for the lost boys, Native Tribes, Peter, Tinker bell and the darling family. Tired of defeats, Captain Hook realizes that the longest day could turn in his favor, and comes up with a web of wicked plans to make Peter and his friends surrender. He decides to tamper with the dangers lurking in cursed swamps and the golden temple.",,,7.2,15,0.8425,8000000,90.0,"Animation, Adventure",,"courage, friendship, perseverance","high-energy, heroic quest","['courage', 'friendship', 'perseverance']","['highenergy', 'heroic quest']"
974397,My Freaky Family,25-04-2024,2024.0,"On the cusp of her 13th birthday, Betty Flood – budding musician and magical being – just wants to be like the rest of her fabulous, but very different family, so why is her magical Mum so against it? As Betty wrestles with this, she also learns the amazing truth about her family and discovers that the not so normal, the magical and the musical are all a part of her fabulously freaky family. It's very freaky, so be freaked freaky ahh deaky peaky neaky seaky peaky poo.",,,6.0,4,0.8381,0,86.0,"Animation, Family, Fantasy","Pop Family Entertainment, Telegael","family, self-acceptance","- heartwarming
- family bonding","['family', 'selfacceptance']","['heartwarming', 'family bonding']"
351065,Zoom,11-09-2015,2015.0,"A multi-dimensional interface between a comic book artist, a novelist, and a film director. Each lives in a separate reality but authors a story about one of the others.",,"beach, tattoo, photographer, movie business, passport, comic book, author, writer, drawing, filmmaking, novelist, inflatable doll, comic book artist, part animation",5.738,105,0.8346,0,93.0,"Animation, Comedy, Drama","O2 Filmes, Rhombus Media","empathy, friendship, perseverance","dream-driven, family bonding","['empathy', 'friendship', 'perseverance']","['dreamdriven', 'family bonding']"
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,21-07-2014,2014.0,"The Alphas and Omegas share a thrilling adventure after Runt discovers the Saw Tooth Cave. Runt finds a wolf in need and lends a helping paw. Stars Ben Diskin &amp; Kate Higgins.  American computer-animated action-comedy/fantasy film exclusively from Walmart. It is the fourth film in the Alpha and Omega franchise and the sequel to Alpha and Omega, A Howl-iday Adventure, and The Great Wolf Games.",,,5.939,33,0.8324,0,53.0,"Family, Animation, Comedy, Adventure","Crest Animation Production, Lionsgate","courage, loyalty","- family bonding
- heroic quest","['courage', 'loyalty']","['family bonding', 'heroic quest']"
550418,Bible Town,15-12-2017,2017.0,"Friends Jimmy, Sarah, and Tammy are on their way to Bible Town, a fantastic place full of people who love to share stories from the Bible with anyone who visits. As the three friends journey along in their rainbow hot-air balloon, they tell some Bible stories of their own.",,bible,3.0,4,0.8322,0,80.0,Animation,WOWNow Entertainment,"friendship, empathy","- heartwarming
- family bonding","['friendship', 'empathy']","['heartwarming', 'family bonding']"
51485,Delhi Safari,19-10-2012,2012.0,A group of animals in a Bombay national park plan to stop humans from building an apartment complex on their land.,,musical,5.2,20,0.8322,15000000,90.0,"Animation, Comedy, Family",Krayon Pictures,"courage, friendship, justice","- heartwarming
- heroic quest","['courage', 'friendship', 'justice']","['heartwarming', 'heroic quest']"
592689,Marvel Rising: Playing with Fire,18-12-2019,2019.0,"Inferno’s powers are stolen by a young and powerful villain and it’s up to the Secret Warriors to defeat their new foe and help their friend. But does Inferno even WANT his powers back? Meanwhile, America Chavez learns a lesson about friendship and family from teammate Ms. Marvel.",,,6.2,51,0.8321,0,44.0,"Animation, Action, Adventure, Family",Marvel Animation,"friendship, courage, responsibility","high-energy, heroic quest","['friendship', 'courage', 'responsibility']","['highenergy', 'heroic quest']"
348746,Pixies,05-06-2015,2015.0,"Joe Beck has lost the love of his life thanks to a Pixie's Curse and he now needs to figure out how to get his girl back, learn more about the mysterious Pixies and undo a bad deed he did long ago.",Things will get Fairy Crazy.,,4.5,10,0.83,0,77.0,"Comedy, Animation",Anderson Merchandisers,"courage, empathy","- bittersweet
- heroic quest","['courage', 'empathy']","['bittersweet', 'heroic quest']"
52010,"Ultramarines: A Warhammer 40,000 Movie",10-12-2010,2010.0,"A squad of Ultramarines answer a distress call from an Imperial Shrine World. A full Company of Imperial Fists was stationed there, but there is no answer from them. The squad investigates to find out what has happened there.",In the grim darkness of the far future there is only war.,"space marine, demon, adult animation, soldiers, warhammer",5.798,141,0.8258,0,76.0,"Animation, Science Fiction","POP6, Good Story Productions, Codex Pictures","courage, loyalty, justice","- high-energy
- heroic quest","['courage', 'loyalty', 'justice']","['highenergy', 'heroic quest']"
559707,My Love Affair with Marriage,07-06-2023,2023.0,"From an early age, songs and fairytales convinced Zelma that Love would solve all her problems as long as she abided by societal expectations of how a girl should act. But as she grew older something didn't seem right with the concept of love: the more she tried to conform, the more her body resisted. A story about the acceptance of the inner female rebellion.",,"adult animation, semi autobiographical",5.808,13,0.8252,0,108.0,"Animation, Drama","Cinco Dedos Peliculas, Locomotive Productions, THE MARRIAGE PROJECT, Antevita Films","self-acceptance, resilience, freedom","- bittersweet
- family bonding","['selfacceptance', 'resilience', 'freedom']","['bittersweet', 'family bonding']"
712352,Foster's Home for Imaginary Friends: Destination Imagination,27-11-2008,2008.0,The gang must venture into a crazy imaginary world to rescue Frankie when she disappears inside a mysterious box.,,"villain, imaginary friend, rabbit, human",6.7,10,0.8242,0,66.0,"Animation, Adventure, Comedy, TV Movie, Family, Fantasy",Cartoon Network Studios,"courage, friendship, loyalty","- high-energy
- heroic quest","['courage', 'friendship', 'loyalty']","['highenergy', 'heroic quest']"
444510,The Jetsons & WWE: Robo-WrestleMania,28-02-2017,2017.0,"Blast off to adventure in this animated feature where our favorite space-age family, The Jetsons, meet the superstars of WWE! When George unearths WWE’s Big Show, who has been frozen for 100 years, the futuristic face-off begins! Once thawed, Big Show wastes no time in taking the WWE belt from the current robot champ as well as taking total control of Orbit City. It’s up to The Jetsons to travel back in time and enlist help from WWE’s brightest stars: Sheamus, Alicia Fox, Roman Reigns, Seth Rollins and the Uso brothers. Can this cosmic tag-team prevail and set this twisted time-warp straight? Tune in and see with The Jetsons and WWE!",It's a Futuristic Face-Off!,pro wrestling,7.8,56,0.8225,0,81.0,"Animation, Comedy, Family, Science Fiction","Warner Bros. Animation, WWE Studios, Hanna-Barbera Productions","courage, friendship, justice","high-energy, pure fun","['courage', 'friendship', 'justice']","['highenergy', 'pure fun']"
918832,Curious George: Cape Ahoy,30-09-2021,2021.0,"With help from a local fisherman, his niece and an adorable baby seal, George embarks on a quest in search of the long-lost shipwreck of legendary sea captain Trumpet Tooter.",,,4.0,8,0.822,0,88.0,"Animation, Adventure, Comedy","Universal 1440 Entertainment, Imagine Entertainment, Universal Animation Studios","courage, friendship, perseverance","- heartwarming
- heroic quest","['courage', 'friendship', 'perseverance']","['heartwarming', 'heroic quest']"
726940,Octonauts and the Caves of Sac Actun,14-08-2020,2020.0,"The Octonauts embark on an underwater adventure, navigating a set of challenging caves to help a small octopus friend return to the Caribbean Sea.",The Octonauts Are Back.,"rescue, sea, ocean, educational, sea adventure",6.6,34,0.8187,0,72.0,"Family, Animation, Adventure","Silvergate Media, Mainframe Studios","courage, empathy","- heroic quest
- heartwarming","['courage', 'empathy']","['heroic quest', 'heartwarming']"
528108,Seder-Masochism,11-06-2018,2018.0,"Loosely following a traditional Passover Seder, events from the Book of Exodus are retold by Moses, Aharon, the Angel of Death, Jesus, and the director's own father. But there's another side to this story: that of the Goddess, humankind's original deity. Seder-Masochism resurrects the Great Mother in a tragic struggle against the forces of Patriarchy.",,"moses, exodus, bible, judaism",7.3,12,0.818,20000,78.0,"Animation, Music, Fantasy",,"justice, resilience","bittersweet, heroic quest","['justice', 'resilience']","['bittersweet', 'heroic quest']"
14492,The Princess and the Pea,16-08-2002,2002.0,"""A truly noble heart is sensitive,"" says the wise old raven, Sebastian, who pokes, prods and analyzes peas seeking the solution that would save the kingdom of Corazion from the revenge of Laird, the king's brother. As Sebastian seeks to solve the mystery, his friend, Prince Rollo, is searching for a truly sensitive heart in the pedigrees of pampered princesses, until a chance encounter with a kind-hearted peasant girl causes Rollo to ponder where true beauty lies. Can Sebastian discover the answer in time to rescue the kingdom from the cruel schemes of Laird? Join in the quest to reveal the heart of true nobility.",Where the search for true nobility leads to a pure heart.,princess,7.3,23,0.8161,0,88.0,"Animation, Fantasy, Family",Pannónia Filmstúdió,"loyalty, empathy, justice","- heartwarming
- heroic quest","['loyalty', 'empathy', 'justice']","['heartwarming', 'heroic quest']"
136405,The Outback,12-01-2012,2012.0,"Being teased for his color, Johnny the white koala joins a traveling carnival with Hamish, a Tasmanian devil, and Higgens, a photographer monkey as talent agents. On the way through the Australian outback desert, the trailer they are in comes loose and crashes. Johnny must live up to the hero status Hamish presents him as while the outback locals try to rescue a kidnapped koala from Bog, a giant crocodile and his dingo lackeys.",From Zero to Hero,,5.6,47,0.8142,5300000,85.0,"Animation, Adventure, Family","Digiart Productions, Lotte Entertainment, Animation Picture Company","courage, friendship, perseverance","- pure fun
- heroic quest","['courage', 'friendship', 'perseverance']","['pure fun', 'heroic quest']"
469113,Bobby the Hedgehog,22-07-2016,2016.0,"The prideful and arrogant Bobby is the strongest hedgehog as well as the exception and rebellion in the whole hedgehog tribe. However, During his fight with ""Tie Tui"", he accidently gets hurt, loses his memory and starts his mysterious journey.",,,4.75,12,0.8135,0,94.0,"Animation, Family","Lions Gate Films, Daysview Digital Image","courage, empathy","heroic quest, bittersweet","['courage', 'empathy']","['heroic quest', 'bittersweet']"
1039627,L.O.L. Surprise! Winter Fashion Show,24-10-2022,2022.0,The collection with which Neonlicious was to make her debut mysteriously disappears. Now you have to use all your creativity and improvise new designs for the big parade!,,,7.8,40,0.8124,0,60.0,Animation,MGA Entertainment,"perseverance, self-acceptance, friendship","dream-driven, pure fun","['perseverance', 'selfacceptance', 'friendship']","['dreamdriven', 'pure fun']"
625651,"Family Guy Presents: Something, Something, Something, Dark Side",22-12-2009,2009.0,Peter makes good on another power outage at home by retelling Star Wars Episode V: The Empire Strikes Back.,"There's something, something, funny going on here...","crude humor, combat, light saber fight, dark side, spaceship",7.2,157,0.8104,0,54.0,"Animation, Comedy, Fantasy, Science Fiction, TV Movie, Action, Adventure","20th Century Fox Television, Fuzzy Door Productions, Fox Television Animation","courage, friendship, loyalty","- pure fun
- high-energy","['courage', 'friendship', 'loyalty']","['pure fun', 'highenergy']"
754433,Bobbleheads: The Movie,08-12-2020,2020.0,"Get ready for a big shake-up when misfit bobbleheads take on trashy humans and a slobbery dog who crash their home with plans to swap a new baseball player bobblehead for a valuable one of them. With some guidance from Bobblehead Cher, they find the courage to bobble-up for an outrageous battle of wits and wobble.","Big heads, bigger attitudes!","figurine, bobblehead",4.3,27,0.8079,0,83.0,"Family, Animation, Adventure, Comedy","Universal 1440 Entertainment, Threshold Entertainment, Threshold Animation Studios, Incessant Rain Studios, Universal Animation Studios","courage, friendship, empathy","- pure fun
- family bonding","['courage', 'friendship', 'empathy']","['pure fun', 'family bonding']"
911134,Bongee Bear and the Kingdom of Rhythm,13-06-2019,2019.0,"A young orphan bear named Bongee befriends Princess Katrina. When the witch Bandrilla casts a spell on the people of the Kingdom preventing them from doing what they love most, dancing, Bongee Bear set out to break the spell.",,,0.0,0,0.8059,0,77.0,Animation,Zemrak Pirkle Productions,"courage, friendship, justice","- heartwarming
- heroic quest","['courage', 'friendship', 'justice']","['heartwarming', 'heroic quest']"
377878,Quackerz,14-02-2016,2016.0,"Many years ago, on a faraway island, there lived a Sun Duck who protected his flock from evil powers. The Sun Duck had his loyal guardians who made sure the Sun evenly spread its energy on their flourishing land. The bliss continued until an Evil Witch learned of the Sun Duck's superpowers. She seized the guardians and stole the Sun Duck away for the only sake every living woman would understand: eternal youth and mesmerizing beauty.  Today, nobody believes in old legends. Mandarin ducks peacefully reside on their island and abide by the law that prescribes ""no flying on the island"" and ""never leave the island"". The Emperor is the only one who knows that the legend is true and that the next generation Sun Duck has been born. He keeps it in strict secrecy, but the Witch also knows that the legend is true and she is coming back for her next victim.",They'll quack you up,"witch, island, legend, duck, anthropomorphism, personification, secrecy, birds",4.8,30,0.8023,0,81.0,Animation,"Animation Studio RIM, Asymmetric VFX, Fun High Productions, Syon Media","loyalty, courage, justice","- heroic quest
- bittersweet","['loyalty', 'courage', 'justice']","['heroic quest', 'bittersweet']"
564638,My Little Pony: Best Gift Ever,05-12-2018,2018.0,"As the ponies prepare for another Hearth's Warming, families come together to celebrate the holiday; Pinkie Pie, Fluttershy, Applejack, Rarity, and Rainbow Dash are ready for the big day, but Princess Twilight Sparkle doesn't have time to celebrate.",,,7.554,84,0.8017,0,44.0,"Animation, Comedy, Fantasy, Music","Allspark Animation, DHX Media, Hasbro Studios","family, friendship, kindness","- heartwarming
- family bonding","['family', 'friendship', 'kindness']","['heartwarming', 'family bonding']"
414223,"The Swan Princess: Princess Tomorrow, Pirate Today!",06-09-2016,2016.0,"With her parents away for the summer, fun-loving, young Princess Alise must spend her time with Queen Uberta, training to be the perfect, proper royal...But what she really wants is to become a swashbuckling pirate! Princess Alise sets sail with Lord Rogers, Jean-Bob the frog and Speed the turtle on a bold, high seas journey filled with amazing adventure, danger and discovery. After a shipwreck leaves the brave crew stranded on a wild, mysterious island, they meet Lucas, a young boy who has been living in seclusion. Now the faithful friends must work together to escape the island and the ferociously hungry creatures that dwell there.",,"princess, kingdom, musical, sequel, pirate",5.9,29,0.8005,0,81.0,"Family, Animation, Comedy, Adventure","Streetlight Animation, NEST Family Entertainment","courage, friendship, perseverance","dream-driven, pure fun","['courage', 'friendship', 'perseverance']","['dreamdriven', 'pure fun']"
48108,Bob the Builder: The Golden Hammer,24-05-2010,2010.0,"In their new home of Fixham Harbour, Bob and the team set to work tackling exciting new building jobs, and making new friends. But when Spud and Scrambler learn of an amazing treasure, the pirate Brickbeard's Golden Hammer, hidden somewhere in Fixham they decide that building can wait, and they must find the hammer to give to Bob. Help them follow the clues and find the Golden Hammer in this all-new special !",,,5.9,6,0.7979,0,60.0,"Animation, Family","HiT Entertainment, SD Entertainment","friendship, perseverance, loyalty","- high-energy
- pure fun","['friendship', 'perseverance', 'loyalty']","['highenergy', 'pure fun']"
132601,The Reef 2: High Tide,19-10-2012,2012.0,"Trained in the skills of sea power, Pi the fish can fight a shark, sink a squid or batter any random predator that ever threatens his friends and neighbors on the reef. Unfortunately, being the only hero in town can take its toll, especially when a group of sharks declares that the end of the reef is soon at hand.",High Tide: An All New Adventure,musical,4.382,55,0.7948,0,80.0,"Animation, Family","Animation Picture Company, Wonderworld Studios","courage, friendship, justice","high-energy, heroic quest","['courage', 'friendship', 'justice']","['highenergy', 'heroic quest']"
329020,Extraordinary Tales,28-02-2013,2013.0,"Five tales by Edgar Allan Poe come to life thanks to a pictorical style animation, five tales that exude madness, pestilence, murder and torture.",,"crow, anthology, death, hypnotism, old mansion, mesmerist, spanish inquisition, plague survivors, horror anthology",6.395,119,0.7942,0,73.0,"Horror, Animation, Mystery","Melòn Digital, R&R Communications, The Big Farm, Melusine Productions","resilience, justice","bittersweet, horror anthology","['resilience', 'justice']","['bittersweet', 'horror anthology']"
153153,Pablo,17-10-2012,2012.0,"Pablo blends documentary and animation elements to tell the saga of ""famous unknown"" Pablo Ferro, a man with a personal journey that spans from Havana, during the pre-Cuban revolution to his current home, in the garage behind his son's house.",PABLO is an animated biography that takes us through the exhilarating saga of design legend Pablo Ferro.,biography,6.9,6,0.7937,0,90.0,"Animation, Documentary",Goldstreet Films,"resilience, family, perseverance","- bittersweet
- family bonding","['resilience', 'family', 'perseverance']","['bittersweet', 'family bonding']"
